,comment,link,date,language,toxicity
734,"Θα είναι και στο Panik Concert ο Θοδωρής στις 3 Οκτωβρίου !!Ευγνώμων, που έχει ξεπεράσει όλες του τις δυσκολίες και ζει το όνειρό του !Σίγουρα θα ξεχωρίσει κι εκεί, θα τα σαρώσει όλα και θα το δείξει το MEGA κάποια στιγμή μερικές εβδομάδες αργότερα. Το μόνο αρνητικό είναι ότι λένε συνήθως 2 κομμάτια οι καλλιτέχνες! Θα ήθελα να πει ""Απέναντί μου"" & ""Αυτά Μπορούσα"" απλά για να καταγραφούν τηλεοπτικά και να υπάρχουν και σαν τύπου videoclips και κάποιοι που ενδεχομένως δεν τα έχουν ανακαλύψει ακόμα, να τα ανακαλύψουν όταν θα δουν τη συναυλία στο MEGA.
Διαβάστε περισσότερα",https://www.youtube.com/watch?v=U82ucM1hgpE,πριν από 2 μήνες,greek,2.0
735,ΜΑΣ ΑΝΑΤΡΙΧΙΑΣΕΣ ΤΙ ΣΥΝΑΙΣΘΗΜΑ ΕΙΝΑΙ ΑΥΤΟ,https://www.youtube.com/watch?v=U82ucM1hgpE,πριν από 1 μήνα,english,1.0
736,"Γιατί δεν ακούγονται στα ραδιόφωνα οι τόσο ανατριχιαστικές κομματάρες ""Απέναντί μου"", ""Αυτά μπορούσα"", ""Σε χρειάζομαι"", ""Είμαι εδώ για σένα"", ""Εδώ""? Καλά και το ""Αυτό που ήθελα"" τώρα τελευταία το πρόσθεσαν σε playlists αλλά ακούγεται πολύ αραιά όπως και τα παλιότερα. Ο άνθρωπος είναι από άλλο σύμπαν, έχει ξεφύγει χιλιόμετρα από άλλους  και κάνει προγραμματάρες σκίζει στο Posidonio, σαρώνει τα πάντα στο πέρασμά του, μέχρι τις 7.30-8 το πρωί τραγουδάει. Ασταμάτητος και δουλεύει πολύ τα κομμάτια που βγάζει, κάθε φορά ξεπερνάει τον εαυτό του όλο και περισσότερο. Για μένα πάντως είναι ο νο1 καλλιτέχνης, ένας και άλλος κανένας  όσο κι αν προωθούν άλλους!!!!!!!!!
Διαβάστε περισσότερα",https://www.youtube.com/watch?v=U82ucM1hgpE,πριν από 2 μήνες,greek,2.0
737,"Σε ευχαριστούμε για όλα τα συναισθήματα που μας προσφέρεις , γιατί τραγουδάς με τη ψυχή κ την καρδιά σου και αυτό μας το δίνεις ένα φοβερό συναίσθημα όταν σε ακούμε live , όπου δεν υπάρχει τίποτα άλλο ,πέρα από την ερμηνεία σου!!!!!!!!!!!!!",https://www.youtube.com/watch?v=U82ucM1hgpE,πριν από 2 μήνες,greek,2.0
738,Θοδωρή δεν παίζεσαι έχεις μια χρεια βρε παιδί μου ,https://www.youtube.com/watch?v=U82ucM1hgpE,πριν από 2 μήνες,english,2.0
739,Sending love from Cyprus ,https://www.youtube.com/watch?v=U82ucM1hgpE,πριν από 2 μήνες,english,1.0
740,Αφιερωμένο στην παντοτινή μου αγάπη .............,https://www.youtube.com/watch?v=U82ucM1hgpE,πριν από 2 μήνες,english,2.0
741,Ένας πολύ καλός καλλιτέχνης προσιτός και πολύ αγαπητός !! Απλά τον λατρεύω .. ΘΟΔΩΡΉ ΣΕ ΠΕΡΙΜΈΝΩ ΘΕΣΣΑΛΟΝΊΚΗ!! ,https://www.youtube.com/watch?v=U82ucM1hgpE,πριν από 2 μήνες,greek,2.0
742,"Ο πιο αγαπημένος μας, ο Θοδωράκος μας 🫶",https://www.youtube.com/watch?v=U82ucM1hgpE,πριν από 2 μήνες,english,3.0
743,Α ρε θοδωρη,https://www.youtube.com/watch?v=U82ucM1hgpE,πριν από 2 μήνες,english,3.0
744,Είσαι μοναδικός,https://www.youtube.com/watch?v=U82ucM1hgpE,πριν από 2 μήνες (τροποποιήθηκε),english,3.0
745,Ελα ρε φερρηηηηη δωσε !!!αυτό που ήθελα από εσένα έρωτα μου ,https://www.youtube.com/watch?v=U82ucM1hgpE,πριν από 2 μήνες,english,2.0
746,ΜΠΡΑΒΟ   Σε ολους,https://www.youtube.com/watch?v=U82ucM1hgpE,πριν από 2 μήνες,english,2.0
747,Το καλύτερο βιολί Γιώργος Σουσούνης!!️,https://www.youtube.com/watch?v=U82ucM1hgpE,πριν από 2 μήνες,english,2.0
748,Τελειος,https://www.youtube.com/watch?v=U82ucM1hgpE,πριν από 2 μήνες,english,1.0
749,Είσαι ο καλύτερος 🩵,https://www.youtube.com/watch?v=U82ucM1hgpE,πριν από 2 μήνες,english,3.0
750,Spoudeos!!,https://www.youtube.com/watch?v=U82ucM1hgpE,πριν από 2 μήνες,english,1.0
751,Ειμαι ακομα εδω!!!,https://www.youtube.com/watch?v=U82ucM1hgpE,πριν από 1 μήνα,english,2.0
752,τραγουδαρα,https://www.youtube.com/watch?v=U82ucM1hgpE,πριν από 1 μήνα,english,1.0
753,"Αλλα μάτια βλέπουν κάθε μέρα τον ""παράδεισο μου""...",https://www.youtube.com/watch?v=U82ucM1hgpE,πριν από 2 μήνες,english,2.0
754,super,https://www.youtube.com/watch?v=U82ucM1hgpE,πριν από 2 μήνες,english,1.0
755,αυτα μπορουσα να σου δωσω κι στο φεγγαρι κι αλλο τοσο..,https://www.youtube.com/watch?v=U82ucM1hgpE,πριν από 2 μήνες,english,1.0
756,Σε αγαπώ Δήμητρα ,https://www.youtube.com/watch?v=U82ucM1hgpE,πριν από 2 μήνες,english,3.0
757,Παρταρουμε,https://www.youtube.com/watch?v=U82ucM1hgpE,πριν από 1 μήνα,english,1.0
758,ρε παιδιά πρόλαβε κάποιος να κατεβάσει το live απο Barbarella 2022 το οποίο κατέβηκε για λόγους πνευματικών δικαιωμάτων;;; αν ναι ας το ανεβάσει κάπου να το βρούμε! ευχαριστώ πολύ!,https://www.youtube.com/watch?v=U82ucM1hgpE,πριν από 2 μήνες,greek,2.0
759,"An sas kalesoume se Event stin Kypro, tha erxosastan?????",https://www.youtube.com/watch?v=U82ucM1hgpE,πριν από 2 μήνες,greeklish,1.0
760,'Promo sm' ️,https://www.youtube.com/watch?v=U82ucM1hgpE,πριν από 1 μήνα,english,1.0
761,ΔΕΝ ΥΠΑΡΧΕΙ ΑΛΛΟΣ ΣΑΝ ΑΥΤΟΝ !!!!ΦΩΝΗ!!ΤΡΑΓΟΥΔΙΑ!!!ΕΡΜΗΝΕΙΑ!!!ΜΕΛΩΔΙΑ!!!Ο ΘΕΟΣ ΝΑ Σ ΕΧΕΙ ΚΑΛΑ ΚΑΙ ΝΑ ΣΕ ΧΑΙΡΟΜΑΣΤΕ !!!,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 4 μήνες,greek,1.0
762,ΤΟΠ..  Ότι καλύτερο στη μουσική σκηνή.. Ο γιατρός της ψυχής μας ,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 4 μήνες,english,2.0
763,"ΕΙΣΑΙ ΘΕΟΣ ,ΕΙΣΑΙ Ο ΘΕΟΣ ΤΟΥ ΕΡΩΤΑ ,ΜΙΛΑΣ ΓΙΑ ΟΛΟΥΣ ΜΑΣ Σ ΕΥΧΑΡΙΣΤΟΥΜΕ ΠΟΥ ΥΠΑΡΧΕΙΣ!!!!!",https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 4 μήνες,greek,1.0
764,"Ρεμος , σταθερή αξία..!
Αξία ΑΝΕΚΤΊΜΗΤΗ!!!",https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 3 έτη,greek,1.0
765,"Ααααχχχχχ ρε Ρέμο είσαι Θεός!!!!️️ Γύρισα σπίτι  από την κηδεία της μάνας μου που έφυγε στα 56 της  μετά από μια άνιση μάχη με τον καρκίνο και ήθελα να σε ακούσω να ηρεμήσει η ψυχή μου !!!Της αφιέρωσα το τραγούδι σου """"Θα πρεπε""""!!!Σε όλα μου τα δύσκολα είσαι μαζί μου ,η φωνή σου με γαληνευει!!!Σε αγαπάω!!!Πάντα να είσαι γερός, ευτυχισμένος κ δημιουργικός!!!️️",https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 2 έτη,greek,2.0
766,"Αφιερώνω μέσα από τα βάθη της ψυχή μού όλοκληρο αυτό το mix τού Αντώνη  , στον άνθρωπο πού μού έφυγε τόσο άδικα από την ζωή  , νικημένη από την επάρατο νόσο μόλις στα 45 
Θα σε έχω πάντα μέσα μού 
Τον ακούγαμε μαζί...!!",https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 6 μήνες,greek,2.0
767,Τελειο  ΡΕΜΟΣ και ελα να με τελειωσεις μονο εσυ μπορεις καταπληκτικο υπεροχο,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 9 μήνες,greek,1.0
768,"Είσαι αληθινός και Υπεροχος ️️ να χαίρεσαι την οικογένεια σου, σαγαπω ️ φάτσα μου ️️️",https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 1 έτος,greek,2.0
769,Τον ακουω στην ξενιτιά και θυμάμαι Ελλάδα!! Θεός!,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 4 μήνες,greek,3.0
770,Είσαι υπέροχος μας ταξιδεύεις με τα σε αγαπάμε πολύ.,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 9 μήνες,greek,2.0
771,Τέλεια επιλογή τραγουδιών.Πολλα μπραβο,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 1 έτος,english,2.0
772,ΑΥΤΟ ΤΟ ΤΕΛΙΟ ΤΡΑΓΟΎΔΙ  ΜΟΥ ΘΥΜΗΖΕΙ ΠΑΛΙΑ ΑΓΑΠΗ,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 9 μήνες,english,2.0
773,Τα τραγούδια σού τα τέλεια,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 2 έτη,greek,1.0
774,"Εχω πολλη αγαπη στο ρεμο... 
Χαιρομαι πολυ που υπαρχει και μας χαριζει αυτες τις κομματαρες και θα υπαρχει για πολλα χρονια ακομα",https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 7 μήνες,greek,2.0
775,Love your voice and your songs Antonis Remos,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 8 μήνες,english,1.0
776,Απλά τον ακούς και ταξιδεύεις,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 9 μήνες,greek,2.0
777,Ο Ρέμος είναι καταπληκτικός τραγούδιστης μπράβο του,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 5 έτη,greek,2.0
778,Nikos MarC ΣΑΣ ΠΑΡΑΚΑΛΩ ΠΟΛΥ ΝΑ ΒΆΛΕΤΕ ΑΓΓΛΙΚΟΎΣ ΥΠΌΤΙΤΛΟΥΣ. ΣΑΣ ΕΥΧΑΡΙΣΤΏ ΠΟΛΎ.,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 6 μήνες,english,1.0
779,ΜΠΡΆΒΟ!!!!!ΌΛΕΣ ΟΙ ΑΞΈΧΑΣΤΕΣ ΕΠΙΤΥΧΊΕΣ  ΜΑΖΊ!!!!!,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 6 έτη,english,2.0
780,Μόνο Ρέμος παιδιά!!!!,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 3 έτη,english,1.0
781,"Amazing list of songs. I can't understand the words, but it feels so close to Serbian soul.",https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 2 έτη,english,1.0
782,Τρομερό  Μix και πολύ καλή ποιότητα ήχου από όλα τα mix του Ρέμου που έχω ακούσει..Χίλια Μπράβο !!!,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 6 έτη,greek,2.0
783,Ευχαριστουμε Αντώνη!,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 3 έτη,english,1.0
784,Χωρίς αγάπη δεν ζεις,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 4 μήνες,english,2.0
785,ΕΝΑΣ ΜΟΝΑΔΙΚΟΣ ΜΠΡΑΒΟ,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 3 έτη,english,1.0
786,Πολύ ωραία δουλειά !!! Συγχαρητήρια !!!!,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 6 έτη,english,2.0
787,Τελικά όλα τα τραγούδια είναι βγαλμένα μέσα από την ζωή.,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 2 έτη,greek,2.0
788,Awesome mix of Remos’ songs! Thank you,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 4 έτη,english,1.0
789,Πολύ καλό!,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 2 έτη,english,2.0
790,Από τα καλύτερα.. συγχαρητήρια..!!!!,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 5 έτη,greek,1.0
791,Πολύ Ωραία Τραγούδι α.Ενας Μοναδικός ο ΡΕΜΟΣ.,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 3 έτη,english,3.0
792,Ο καλύτερος!,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 3 έτη,english,2.0
793,Μπράβο!!!!!Ρεμο,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 5 έτη,english,3.0
794,"Μικρός δεν άκουγα Ρέμο καθόλου...
Μεγαλώνοντας περίπου στα 18-20 εε καμιά φορά αν είχε δεν με πείραζε..
Μόλις έφτασα στα 35-37 ακούω Ρέμο κ το αφήνω κ κάτι μου περιτριγυρίζει στο μυαλό...",https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 3 έτη,english,1.0
795,Πολλη ωραια τραγουδια πολλα ΜΠΡΑΒΟ,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 5 έτη,english,2.0
796,τι τέλειο remix μπράβο σου!,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 5 έτη,english,1.0
797,Σ'αγαπώ είσαι τέλειος,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 3 έτη,english,3.0
798,Αλήθεια χρειάζονται σχόλια ένας από τους καλύτερους ταπεινός και αγαπητός μπραβοοο,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 4 έτη,greek,2.0
799,"Очень сильная музыка,душа наизнанку",https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 3 έτη,english,1.0
800,Θεός ,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 2 έτη,english,2.0
801,Nasa verna braca Grci prelepa zemlja predobri ljudi Volimo Vas Vasa mala Srpkinja,https://www.youtube.com/watch?v=yDKuujXkYxU,πριν από 3 έτη,english,1.0
